,r,delay,repetition,avgtime,congested,congested_ratio,f,informed
389,70,3,89,1.3303871394461106,False,False,1,1.0
390,70,3,90,1.3306617410360908,False,False,1,1.0
391,70,3,91,1.3284544892494876,False,False,1,1.0
392,70,3,92,1.3308108452724412,False,False,1,1.0
393,70,3,93,1.3288436985338743,False,False,1,1.0
394,70,3,94,1.331439729625309,False,False,1,1.0
395,70,3,95,1.3395176124926829,False,False,1,1.0
396,70,3,96,1.3318430269520802,False,False,1,1.0
397,70,3,97,1.324476776090949,False,False,1,1.0
398,70,3,98,1.3261774490741192,False,False,1,1.0
399,70,3,99,1.3313530200960804,False,False,1,1.0
400,70,4,0,1.3313569110578,False,False,1,1.0
401,70,4,1,1.3274453416931418,False,False,1,1.0
402,70,4,2,1.3362539718720692,False,False,1,1.0
403,70,4,3,1.325653192302521,False,False,1,1.0
404,70,4,4,1.3366906219493442,False,False,1,1.0
405,70,4,5,1.3288651936927924,False,False,1,1.0
406,70,4,6,1.3312419482724356,False,False,1,1.0
407,70,4,7,1.327519962987996,False,False,1,1.0
408,70,4,8,1.3329449854928357,False,False,1,1.0
409,70,4,9,1.327691125263167,False,False,1,1.0
410,70,4,10,1.3357726992422152,False,False,1,1.0
411,70,4,11,1.333923583103216,False,False,1,1.0
412,70,4,12,1.3269753900557266,False,False,1,1.0
413,70,4,13,1.3300053111251973,False,False,1,1.0
414,70,4,14,1.3362347794070268,False,False,1,1.0
415,70,4,15,1.3274140070553533,False,False,1,1.0
416,70,4,16,1.3336278064372729,False,False,1,1.0
417,70,4,17,1.3324782535274435,False,False,1,1.0
418,70,4,18,1.3323740702790872,False,False,1,1.0
419,70,4,19,1.3397591848368258,False,False,1,1.0
420,70,4,20,1.3375249952573367,False,False,1,1.0
421,70,4,21,1.3330342673406703,False,False,1,1.0
422,70,4,22,1.3347180200797966,False,False,1,1.0
423,70,4,23,1.3363743663553809,False,False,1,1.0
424,70,4,24,1.3298707925187192,False,False,1,1.0
425,70,4,25,1.3270962373146735,False,False,1,1.0
426,70,4,26,1.3337345988830789,False,False,1,1.0
427,70,4,27,1.3314312401642885,False,False,1,1.0
428,70,4,28,1.3333343240861413,False,False,1,1.0
429,70,4,29,1.3260911463113498,False,False,1,1.0
430,70,4,30,1.3383938108271305,False,False,1,1.0
431,70,4,31,1.3266126713088795,False,False,1,1.0
432,70,4,32,1.3306965458642417,False,False,1,1.0
433,70,4,33,1.3267805837122286,False,False,1,1.0
434,70,4,34,1.340602737036408,False,False,1,1.0
435,70,4,35,1.328085766446604,False,False,1,1.0
436,70,4,36,1.3300145503320515,False,False,1,1.0
437,70,4,37,1.329835216284845,False,False,1,1.0
438,70,4,38,1.32951452470979,False,False,1,1.0
439,70,4,39,1.3287966148196462,False,False,1,1.0
440,70,4,40,1.3332631477511392,False,False,1,1.0
441,70,4,41,1.3337931003891792,False,False,1,1.0
442,70,4,42,1.3346589143006822,False,False,1,1.0
443,70,4,43,1.3311742758215908,False,False,1,1.0
444,70,4,44,1.3318430149850111,False,False,1,1.0
445,70,4,45,1.339655185671999,False,False,1,1.0
446,70,4,46,1.3290961158655008,False,False,1,1.0
447,70,4,47,1.3287317737548474,False,False,1,1.0
448,70,4,48,1.3278665118882214,False,False,1,1.0
449,70,4,49,1.3320788098441017,False,False,1,1.0
450,70,4,50,1.3398737255865711,False,False,1,1.0
451,70,4,51,1.3368335250150272,False,False,1,1.0
452,70,4,52,1.3384783554681439,False,False,1,1.0
453,70,4,53,1.3342250330830667,False,False,1,1.0
454,70,4,54,1.3350443722634548,False,False,1,1.0
455,70,4,55,1.329573822274534,False,False,1,1.0
456,70,4,56,1.329845649297594,False,False,1,1.0
457,70,4,57,1.3327135783223152,False,False,1,1.0
458,70,4,58,1.3234388238551889,False,False,1,1.0
459,70,4,59,1.3381580545672236,False,False,1,1.0
460,70,4,60,1.3361765117132924,False,False,1,1.0
461,70,4,61,1.3388914745515923,False,False,1,1.0
462,70,4,62,1.3334242665828566,False,False,1,1.0
463,70,4,63,1.3272874874512954,False,False,1,1.0
464,70,4,64,1.3350301569964955,False,False,1,1.0
465,70,4,65,1.3311958995310087,False,False,1,1.0
466,70,4,66,1.3329999986544625,False,False,1,1.0
467,70,4,67,1.3397280064175414,False,False,1,1.0
468,70,4,68,1.3322011870082575,False,False,1,1.0
469,70,4,69,1.3293851997818709,False,False,1,1.0
470,70,4,70,1.328445821056501,False,False,1,1.0
471,70,4,71,1.3381750315476708,False,False,1,1.0
472,70,4,72,1.3280522912614086,False,False,1,1.0
473,70,4,73,1.333428119817687,False,False,1,1.0
474,70,4,74,1.329121358940463,False,False,1,1.0
475,70,4,75,1.334808153228484,False,False,1,1.0
476,70,4,76,1.3386794477050732,False,False,1,1.0
477,70,4,77,1.3300196634553705,False,False,1,1.0
478,70,4,78,1.3350941226086914,False,False,1,1.0
479,70,4,79,1.3327882114341014,False,False,1,1.0
480,70,4,80,1.3333757132794424,False,False,1,1.0
481,70,4,81,1.3336467377866803,False,False,1,1.0
482,70,4,82,1.3314833531915633,False,False,1,1.0
483,70,4,83,1.33634712928316,False,False,1,1.0
484,70,4,84,1.3259733803154568,False,False,1,1.0
485,70,4,85,1.328479247701455,False,False,1,1.0
486,70,4,86,1.3339444256989923,False,False,1,1.0
487,70,4,87,1.3325879103807956,False,False,1,1.0
488,70,4,88,1.3308465322593128,False,False,1,1.0
489,70,4,89,1.3328692528864827,False,False,1,1.0
490,70,4,90,1.3355514525101446,False,False,1,1.0
491,70,4,91,1.3286540256563049,False,False,1,1.0
492,70,4,92,1.3302808100039452,False,False,1,1.0
493,70,4,93,1.3278270920265351,False,False,1,1.0
494,70,4,94,1.3261477899401959,False,False,1,1.0
495,70,4,95,1.3322510072767637,False,False,1,1.0
496,70,4,96,1.3279628799245444,False,False,1,1.0
497,70,4,97,1.3342029928559775,False,False,1,1.0
498,70,4,98,1.3381717948122407,False,False,1,1.0
499,70,4,99,1.3377859258163254,False,False,1,1.0
